name,producer,href,description
London Earl Grey,1,https://www.simonlevelt.nl/london-earl-grey,"Krachtige, stoere Earl Grey thee met mooi tippy Yunnan blad en een friszoete bergamotsmaak. Door de kracht van deze thee is het ideaal voor het maken van een London Fog, ook wel bekend als de Earl Grey Latte."
Earl Grey,1,https://www.simonlevelt.nl/earl-grey,Melange van zachte theesoorten uit Zuid-India. Zacht en fruitig. Door toevoeging van een subtiel natuurlijk aroma met bergamotsmaak ontstaat een thee die heel mild en toegankelijk is.
Orange Pekoe Theïne-arm,1,https://www.simonlevelt.nl/orange-pekoe-theine-arm,"Milde thee met een zacht zoete smaak uit Sri Lanka, het land dat voorheen bekend stond als Ceylon. Voor het decafeineren van thee gebruiken we de CO2-methode. Bij het gebruik van deze methode is er weinig smaakverlies en blijft er geen CO2 achter."
Earl Grey Theïne-arm,1,https://www.simonlevelt.nl/earl-grey-theine-arm,Theine-arme thee met een zachte Earl Grey smaak. Voor het decafeineren van thee gebruiken we de CO2-methode. Bij het gebruik van deze methode is er weinig smaakverlies en blijft er geen CO2 achter.
Indian Chai Green,1,https://www.simonlevelt.nl/indian-chai-green,"Groene Chai is een verrassende variatie op de klassieke Masala Chai. Alhoewel er geen vaste melange is voor Chai, is deze wel traditioneel op basis van een sterke zwarte thee. Specerijen als kaneel en kardemom op basis van een zachte groene thee behouden het heerlijke verwarmende effect zonder de kracht van stevige zwarte thee."
Yunnan Flowery Orange Pekoe,1,https://www.simonlevelt.nl/yunnan-flowery-orange-pekoe,De Yunnan Flowery Pekoe komt oorspronkelijk uit de provincie Yunnan in zuidwest China. Al eeuwenlang wordt hier groene thee geproduceerd. De zwarte thee uit dit gebied behoort momenteel tot de beste van de wereld. En dat voor een productie die nog geen honderd jaar bestaat. Proef de milde en bloemige smaak van de Yunnan Flowery  Orange Pekoe.
Lemongrass Green,1,https://www.simonlevelt.nl/lemongrass-green,"Geniet de verfrissende smaak van deze groene thee met citroengras en citroen-limoen smaak. In Nederland kennen we citroengras vanuit de Indonesische keuken. Het is een snelgroeiende grassoort die tot 1,5 meter hoog kan worden en ook wel als sereh bekend staat. Het sap van de stengels geeft een fris ruikend citroenaroma."
Ambootia Zomerpluk,1,https://www.simonlevelt.nl/ambootia-zomerpluk,"Krachtige en opwekkende zomerpluk. Deze Darjeeling zomerpluk kleurt roodbruin in de kop. De thee is fris, opwekkend en trekt iets in de mond. De smaak is krachtig en vol."
Golden Lapsang Souchong,1,https://www.simonlevelt.nl/golden-lapsang-souchong,"Lapsang Souchong staat in de westerse wereld bekend als gerookte thee uit China. In China is dit type thee bekend onder de naam Zheng Shan Xiao Zhong en was oorspronkelijk alleen beschikbaar in een niet-gerookte variant. Door het drogen van de thee bij vuur gemaakt van pijnbomenhout, zijn er varianten ontstaan met rooksmaak."
Rooibos Orange,1,https://www.simonlevelt.nl/rooibos-orange,Zachte biologische rooibos met sinaasappel. Fris en opwekkend. De sinaasappelsmaak maakt de rooibos een vleugje fris. Vernieuwde en verbeterde samenstelling.
Engelse Melange,1,https://www.simonlevelt.nl/engelse-melange,"Melange met een krachtige, volle smaak en donkerrode kleur. Een makkelijk te drinken ontbijtthee voor elke dag. Jouw dag start goed met een kop Engelse Melange."
Bosfruit,1,https://www.simonlevelt.nl/bosfruit,"Deze ronde en volle thee zit vol met fruitsmaken! Proef de smaken van stukjes gedroogd fruit zoals bramen, bessen, pruimen, appel en druiven. Dit is een thee voor het hele gezin. Bosfruit valt ook goed in de smaak bij kinderen."
Lapsang Souchong,1,https://www.simonlevelt.nl/lapsang-souchong,"Thee uit China met een licht zoete, zachte rooksmaak. Lapsang Souchong staat in de westerse wereld bekend als gerookte thee uit China. In China is dit type thee bekend onder de naam Zheng Shan Xiao Zhong en was oorspronkelijk alleen beschikbaar in een niet-gerookte variant. Door het drogen van de thee bij vuur gemaakt van pijnbomenhout, zijn er varianten ontstaan met een rooksmaak."
Sterrenmix,1,https://www.simonlevelt.nl/sterrenmix,Zoete biologische kruidenmelange met steranijs en zoethout.
Rooibos Orange Lemon Lime,1,https://www.simonlevelt.nl/rooibos-orange-lemon-lime,Melange van rooibos en honeybush met de fruitige smaak van sinaasappel en verfrissende citroen.
Sencha,1,https://www.simonlevelt.nl/sencha,"Volle romige thee met een frisse smaak uit China, die je doet denken aan grashalmen. Deze groene Sencha thee wordt op Japanse manier geproduceerd in China. Door herhaaldelijk rollen en pletten ontstaat de typische vorm van platte naalden."
Rust Melange,1,https://www.simonlevelt.nl/rust-melange,"Rustgevende mix om bij weg te dromen. Zachte en frisse melange van kruiden zoals kruizemunt, citroenmelisse en valeriaan."
Darjeeling Melange,1,https://www.simonlevelt.nl/darjeeling-melange,"Darjeeling ligt in het noordoosten van India, aan de voet van de Himalaya. Rond 1834 begonnen de Britten hier te experimenteren met de aanplant van thee. En met succes; Darjeeling is een befaamde theeregio. In deze biologische Darjeeling melange proef je een frisse, iets zoete melange met een bloemig karakter."
Earl White,1,https://www.simonlevelt.nl/earl-white,Een compositie van Chinese witte thee (Pai Mu Tan) met milde bergamotsmaak. Zacht en fris. Deze ‘China White tea’ wordt gemaakt van jong blad met tip van een speciale thee-variëteit. De blaadjes worden nauwelijks gerold en zeer licht geoxideerd. Het grote blad geeft een zeer licht aromatisch (iets zoet) aftreksel met goudgele kleur. Zachte Earl Grey smaak.
Kamille,1,https://www.simonlevelt.nl/kamille,"Gemaakt van gedroogde bloesem van kamille, heeft deze thee een mild en zachte smaak. Kamille is een typisch zonnekruid: de witte straalbloempjes gaan 's avonds omlaag en bij zonsopgang richten ze zich weer op. In de oudheid werden aan kamille geneeskrachtige eigenschappen toegedicht."
Namiddag Melange,1,https://www.simonlevelt.nl/namiddag-melange,Tip voor de namiddag dip. Heerlijke friszoete kruidenthee om de middagdip te verjagen. KIDS' CHOICE - lekker voor kinderen.
Ontbijtmelange,1,https://www.simonlevelt.nl/ontbijtmelange,Heerlijk zachte en frisse kruidenmelange om rustig wakker te worden. Kruidenmelange van groene bladkruiden met gele goudsbloem en anijszaadjes.
Darjeeling Zomerpluk,1,https://www.simonlevelt.nl/darjeeling-zomerpluk,"Kruidige en krachtige zomerpluk melange. Darjeeling kent duidelijke seizoenverschillen die grote invloed hebben op de smaak. De lente geeft een frisse en bloemige thee, de warme zomer geeft een volle en krachtige smaak. Tijdens de regentijd ontstaat een thee met een soepel en toegankelijk karakter. Tot slot levert de koele herfst een milde thee. De winter levert geen oogst."
Kamille Lemon,1,https://www.simonlevelt.nl/kamille-lemon,"Tot rust komen of juist je smaakpapillen weer even helemaal opfrissen, met deze melange van kamille en citroengras kun je alle kanten op. Je kunt hem ook 's avonds laat nog met een gerust hart drinken, want er zit geen cafeïne in."
Jasmine Green - 20 builen,1,https://www.simonlevelt.nl/jasmine-green-20-builen,"Jasmine Green Premium Organic Tea is een milde en verfijnde groene thee, gearomatiseerd met geurige jasmijn. Het kleine bittertje in de afdronk is een subtiele finishing touch die deze biologische thee nog lekkerder maakt. Een doosje bevat 20 theezakjes Premium Organic Jasmin Green."
Zoethout,1,https://www.simonlevelt.nl/zoethout,"Gesneden zoethoutwortel. Warme en volzoete smaak. De oude Egyptenaren waren al bekend met zoethout als dorstlesser. Zij kauwden op de zoethoutstokken om hun dorst tegen te gaan. De wortelstokken bevatten namelijk een natuurlijke zoetstof die wel 50 keer sterker is dan suiker, maar niet schadelijk is voor onze tanden."
Gember,1,https://www.simonlevelt.nl/gember,Zet een heerlijk kopje verwarmende gemberthee met deze pure gedroogde gember. Geeft een fris prikkelende smaak. Combinatietip: wist je dat je gember ook prima toe kunt voegen aan bijvoorbeeld versgezette Earl Green of Yunnan thee?
Rooibos Earl Grey,1,https://www.simonlevelt.nl/rooibos-earl-grey,"Rooibos met een fris bergamotaroma. Het natuurlijke aroma geeft de thee zijn typische Earl Grey geur, waaronder de rooibos goed tot haar recht komt. Vernieuwde en verbeterde samenstelling."
Hibiscus Bloesem,1,https://www.simonlevelt.nl/hibiscus-bloesem,Rood bloemblad van de Hibiscus met een fris-zure en fruitige smaak die doet denken aan rode bessen. Ook lekker als ijsthee.
Sunny Citrus,1,https://www.simonlevelt.nl/sunny-citrus,Verfrissende zwarte thee met de zoete citrus smaak van sinaasappel en prikkelende citroen tonen. Geschikt om te zetten als ijsthee!
Thé Marocain,1,https://www.simonlevelt.nl/the-marocain,"Deze groene thee is verrijkt met een vleugje munt. De basis van de thee is van China Gunpowder, met onder meer gesneden kruizemuntblad. Je proeft frisse en kruidige smaken. Wil je jezelf even in het magische Marokko wanen? Drink deze thee dan zoals ze in Marokko doen, met veel suiker."
Lentedauw Mao Feng,1,https://www.simonlevelt.nl/lentedauw-mao-feng,"Hooggegroeide thee. Zeer aromatisch, vol en fris als de lentedauw. Mao Feng betekent donzige bergtop en verwijst naar de bergtoppen van de Yellow Mountain groep, waar deze groene thee in China groeit."
Gyokuro,1,https://www.simonlevelt.nl/gyokuro,Een groene thee voor de echte kenner. De Gyokuro is combineert het beste van twee werelden; het is delicaat en krachtig tegelijk. Je proeft een licht vettige smaakje. Gyokuro staat voor topkwaliteit. De thee smaakt minder bitter dan de populaire Sencha.
Pure Green - 20 builen,1,https://www.simonlevelt.nl/pure-green-20-builen,Pure Green Premium Organic Tea is een aangename en geurige groene thee uit India met de karakteristieke zacht-bitterzoete smaak. Een doosje bevat 20 theezakjes Premium Organic Pure Green Tea.
Honeybush,1,https://www.simonlevelt.nl/honeybush,"Kruidenthee met een zachte, honingachtige smaak. Het aftreksel van de Honeybush struik (ook wel Kaapthee) genoemd, wordt al sinds de 18e eeuw gedronken door de Afrikaanse volksstam ""Khoi'. De struik dankt zijn naam aan de geur die zij verspreidt als deze met weelderige gele bloemen in bloei staat."
Uit de Keijzerkist,1,https://www.simonlevelt.nl/uit-de-keijzerkist,"Melange van China en Assam met een vleugje Lapsang. Volle smaak. Wellicht verrassend, maar rookthee is ook aan te bevelen bij kruidige warme maaltijden en bij rood vlees. Het proberen waard!"
Rooibos Orange Lemon Premium Organic Tea - 110g...,1,https://www.simonlevelt.nl/rooibos-orange-lemon-premium-organic-tea-110g-losse-thee,"Rooibosthee is eigenlijk geen echte thee, want hij komt niet van de theeplant. Dat betekent wel dat hij ook geen theïne bevat, waardoor je hem tot ’s avonds laat kunt drinken zonder wakker te liggen. Heb je dus na het avondeten trek in een fris en fruitig toetje zonder calorieën? Dan is de Premium Organic Rooibos Orange Lemon zeker een aanrader!"
Lovely Lemon,1,https://www.simonlevelt.nl/lovely-lemon,Zonnige thee met verschillende citrussmaken. Zacht fris. Ook geschikt als ijsthee. Biologische thee is de basis voor deze citrusthee.
Smokey Himalaya,1,https://www.simonlevelt.nl/smokey-himalaya,Darjeelingmelange en een vleugje Lapsang. Bloemig en subtiel rokerig.
English Breakfast - 20 builen,1,https://www.simonlevelt.nl/english-breakfast-20-builen,English Breakfast Premium Organic Tea is een sterke zwarte thee met rijk aroma. Dé thee om te drinken bij een traditioneel Engels ontbijt. Een doosje bevat 20 theezakjes Premium Organic English Breakfast Tea.
Earl Green - 20 builen,1,https://www.simonlevelt.nl/earl-green-20-builen,Earl Green Premium Organic Tea is een groene thee uit India met het beroemde Earl Grey bergamot aroma voor een frisse smaak. Een doosje bevat 20 theezakjes Premium Organic Earl Green.
Sweet Orange,1,https://www.simonlevelt.nl/sweet-orange,"Het genieten van Sweet Orange begint zelfs voordat je je eerste slok neemt. Bij het openen van je zakje komt de heerlijke geur je namelijk al tegemoet. Zet snel je kopje thee zodat je die heerlijke geur ook kunt proeven. Bij het drinken, proef je de fris zoete smaak van sinaasappel. De basis van Sweet Orange is een biologische zwarte thee."
Hemels Fruit,1,https://www.simonlevelt.nl/hemels-fruit,"Fan van fruit? Dan moet je deze fruitmelange zeker proberen. Het openen van het zakje is al een feestje, met die kleur- en geurexplosie die je tegemoet komt. En als je de combinatie van frisse stukjes appel en zoete framboos proeft, weet je het zeker: dit is een stukje hemel op aarde!"
Spice Orange,1,https://www.simonlevelt.nl/spice-orange,"Theemelange met frisse sinaasappel en specerijen met een pepertje. De basis voor deze kruidige sinaasappelthee is biologische zwarte thee.  Op onze route naar een volledig biologisch assortiment wordt dit jaar ons theeassortiment iets aangepast. De Spice Orange is één van de theeën die binnenkort een vernieuwd receptuur heeft. De smaak is hierdoor verfijnder, nog puurder en 100% eerlijk, deze is namelijk afkomstig van echte vruchten."
Milde Ontbijt Melange,1,https://www.simonlevelt.nl/milde-ontbijt-melange,"Ochtendmens of niet, je dag begint altijd relaxt met een kop Milde Ontbijt Melange. Deze milde, geurige zwarte thee past prima bij een uitgebreid ontbijt, maar drinkt ook lekker weg als je wat meer haast hebt om aan je dag te beginnen. En drink je hem stiekem liever ’s middags? Wij zullen het niet doorvertellen!"
Rooibos Original - 20 builen,1,https://www.simonlevelt.nl/rooibos-original-20-builen,"Rooibos Original Premium Organic Tea is een geurige, roodzoete rooibosthee. Deze thee uit Zuid-Afrika bevat geen cafeïne en nauwelijks looizuur. Een doosje bevat 20 theezakjes Premium Organic Rooibos Original."
Oostfriese Melange,1,https://www.simonlevelt.nl/oostfriese-melange,Een melange van grootbladige thee. De melange vindt haar oorsprong in Ostfriesland (Duitsland). Speciaal voor de liefhebber van zeer krachtige en donkere thee. Wordt traditioneel met kandij en een scheutje room gedronken.
Ginger & Carrot,1,https://www.simonlevelt.nl/ginger-carrot,"Houd je van kleur én van lekkere kruidenthee? Probeer dan de biologische Ginger & Carrot kruidenmelange. Gele gember, oranje wortel, rode biet, zwarte peper; aan kleur geen gebrek in deze eigentijdse kruidenmelange! Aangevuld met kurkuma en galangal oftewel laoswortel, het zusje van gember, is dit een lekkere biologische kruidenmelange voor wie van zoet, aards en fris prikkelend houdt. Een feestje voor je zintuigen!"
Groeten uit...,1,https://www.simonlevelt.nl/groeten-uit...,"Een geurige, volle thee thee gemelangeerd volgens geheim recept. Leuk om cadeau te geven of zelf van te genieten."
Milky Oolong,1,https://www.simonlevelt.nl/milky-oolong,Licht geoxideerde Oolong thee uit de Fujian provincie in China gecombineerd met de zachte zoete smaak van gecondenseerde melk en perzik. Geschikt om meerdere keren op te schenken.
Earl Grey - 20 builen,1,https://www.simonlevelt.nl/earl-grey-20-builen,Fans van klassieke Earl Grey thee kunnen hun hart ophalen met onze Premium Organic Earl Grey Original. Earl Grey zoals hij hoort te smaken: krachtige zwarte thee met frisse bergamot en een hint van citrus. Een doosje bevat 20 theezakjes Premium Organic Earl Grey Original.
Afternoon Melange,1,https://www.simonlevelt.nl/afternoon-melange,"Last van een middagdip? De Afternoon Melange helpt je erdoorheen. De melange bestaat uit geurige zwarte en witte thee uit Ceylon, Darjeeling en Assam en heeft een krachtige, frisse smaak. Daar word je wel weer wakker van!"
Jasmin Green Premium Organic Tea - 90g losse thee,1,https://www.simonlevelt.nl/jasmin-green-premium-organic-tea-90g-losse-thee,"China is het land waar thee oorspronkelijk vandaan komt, en mag dus niet ontbreken in je collectie theeklassiekers! Fans van pure jasmijnthee zullen het zachte en subtiele smakenpalet van de Premium Organic Jasmine Green zeker waarderen: zacht zoet, gevolgd door een heel klein bittertje."
Blackwood Orange Pekoe,1,https://www.simonlevelt.nl/blackwood-orange-pekoe,"Kleinbladige thee met een volle en ronde smaak. De Blackwood theetuin behoort tot de Idulgashinna Organic Tea Gardens, 's werelds eerste biologisch gecertificeerde plantage. De Idulgashinna/Blackwood theetuin ligt in het Uva district in Sri Lanka, het land dat voorheen bekend stond als Ceylon, op een gemiddelde hoogte van 1.500 meter. Het hoogste punt is zelfs 1.900 meter."
Rooibos Kaneel,1,https://www.simonlevelt.nl/rooibos-kaneel,Heerlijke combinatie van rooibos met kruidige kaneelstukjes. Vernieuwde en verbeterde samenstelling.
Kukicha Groen,1,https://www.simonlevelt.nl/kukicha-groen,"Groene thee gemaakt van twijgjes, steeltjes en nerven van het theeblad. Zacht & Mild. In het Japans betekent 'Kuki' steel en 'cha' staat voor thee. Kukicha wordt gemaakt van twijgjes, steeltjes en nerven van het theeblad. Hierdoor bevat Kukicha minder theïne en tannine. De smaak is zacht en mild. In Japan wordt deze thee veelal door ouders aan kinderen gegeven."
Voor Mijn Liefste,1,https://www.simonlevelt.nl/voor-mijn-liefste,Een knuffel in de vorm van een zoete en verfrissende zwarte thee. Serveer deze thee wanneer je iemands hart wilt veroveren. Drink deze thee wanneer je op zoek bent naar een beetje liefde. Of schenk het aan iemand als liefdevol cadeau.
Haardvuur melange,1,https://www.simonlevelt.nl/haardvuur-melange,"Warm je aan de gloed van de Haardvuur Melange, een geurige en zoete kruidenthee met stukjes fruit en specerijen. Extra lekker op die kille, donkere dagen dat de regen tegen de ruiten trommelt en de wind de kozijnen doet rammelen. Deze thee is vrij van cafeïne en theïne en heeft een vriendelijke smaak, dus je kunt je kinderen met een gerust hart een kopje mee laten drinken."
Lemon Myrtle Green,1,https://www.simonlevelt.nl/lemon-myrtle-green,"Blad van de Myrtle tree, gecombineerd met kruidige, groene thee. Fris en geurig. Het blad van de Australische Myrtle boom heeft een overweldigend aroma en een verfrissende smaak die lijkt op citroen, limoen en citroengras samen."
Charaideo BOP,1,https://www.simonlevelt.nl/charaideo-bop,"De biologische Charaideo Broken Orange Pekoe krijgt zijn intense smaak doordat hij verwerkt is volgens de CTC*-methode. Daardoor is hij uitermate geschikt om met melk te drinken zonder dat de theesmaak verloren gaat. Maar liefhebbers van sterke, krachtige thee kunnen hem natuurlijk ook puur drinken! *CTC: crush, tear, curl."
Pure White - 20 builen,1,https://www.simonlevelt.nl/pure-white-20-builen,"Pure White Premium Organic Tea is een delicate en zuivere thee van het jongste blad van de theeplant. Licht van kleur, zachtzoete smaak en met een verfijnde geur. Een doosje bevat 20 theezakjes Premium Organic Pure White."
Grand Pouchong Oolong,1,https://www.simonlevelt.nl/grand-pouchong-oolong,"Grote klasse Oolong met lang, sierlijk blad. Intens geurig. Zeer kort geoxideerde Formosa-Oolong. De thee smaakt rond en heeft een iets zoete, haast orchidee-achtige geur."
Ceylon Original Premium Organic Tea - 90 gram...,1,https://www.simonlevelt.nl/ceylon-original-premium-organic-tea-90-gram-losse-thee,"Ceylon thee staat bij veel mensen bekend als ‘gewone’ thee, maar aan de smaak van Premium Organic Ceylon Original is niets gewoons te ontdekken! Integendeel, deze thee uit de hooglanden van Sri Lanka, het voormalige Ceylon, is vol en stevig. Als je dus houdt van pure, klassieke zwarte thee is dit helemaal jouw kopje thee!"
Ti Kuan Yin,1,https://www.simonlevelt.nl/ti-kuan-yin,"Ti Kuan Yin, of Tie Guan Yin, betekent ‘ijzeren godin van genade’. De legende wil dat de arme boer Wei een bijzondere theeplant kreeg van deze godin, om te delen met anderen. Hij en zijn buren cultiveerden de theeplant en gingen de exclusieve thee die ze ervan maakten, verkopen. Het geld dat ze daarmee verdienden, gebruikten ze om een oude tempel te restaureren."
Keemun Congou,1,https://www.simonlevelt.nl/keemun-congou,"Volle thee met een zoet aroma. Keemun is waarschijnlijk een van de bekendste theesoorten uit China. De Keemun regio ligt in de provincie Anhui. Tot ongeveer een eeuw geleden werd hier alleen groene thee geproduceerd, van een niet al te bijzondere kwaliteit. Maar sinds de boeren zijn overgestapt op de productie van zwarte thee, zijn de resultaten verbluffend goed."
Darjeeling Finest - 20 builen,1,https://www.simonlevelt.nl/darjeeling-finest-20-builen,"Darjeeling Finest Premium Organic Tea is een lichtzoete, geurige biologische thee uit Darjeeling, de champagnestreek onder de theegebieden. Gemaakt van de mooiste kwaliteit theeblaadjes en dat proef je! Een doosje bevat 20 theezakjes Premium Organic Darjeeling Finest."
Gunpowder Zhu Cha,1,https://www.simonlevelt.nl/gunpowder-zhu-cha,"Gunpowder thee is een karakteristieke groene thee uit China. De blaadjes worden tot strakke balletjes gerold, die ons Westerlingen aan buskruit doet denken. Vandaar de naam Gunpowder. Gunpowder thee bestaat in verschillende kwaliteiten. Deze specifieke thee heeft de kwalificatie 3505AAA, de hoogste gradatie. Het is dus een thee van premium kwaliteit, en dat proef je!"
Jangwon Groen,1,https://www.simonlevelt.nl/jangwon-groen,"Zoet romige groene thee met een licht bittere smaak van andijvie en een hint van kastanje. Prachtige, biologische thee van het Zuidkoreaanse eiland Jeju gelegen tussen de thee grootmachten China & Japan."
Venkelzaad,1,https://www.simonlevelt.nl/venkelzaad,"Geurige, zoete drank. Niet alleen lekker om te drinken, maar ook heerlijk om mee te koken."
Rozenbottelthee,1,https://www.simonlevelt.nl/rozenbottelthee,"Ken jij rozenbottels vooral van jam en siroop? Probeer dan ook eens rozenbottelthee. Het is een frisse, kruidige drank met een hintje zoet. Met wat citroen en kaneel is hij heerlijk in het najaar, maar je kunt hem ook prima als verfrissende ijsthee drinken in de zomer."
Sencha Finest Premium Organic Tea - 90g losse thee,1,https://www.simonlevelt.nl/sencha-finest-premium-organic-tea-90g-losse-thee,"Sencha is groene thee die in Japanse stijl geproduceerd wordt. De theeblaadjes worden herhaaldelijk gerold en geplet, waardoor ze een typische naaldvorm krijgen. De smaak van de Premium Organic Sencha Finest is krachtig, het aroma verfijnd en fris. Drink je graag een pure groene thee, dan is de Sencha Finest een aanrader!"
Tippy Orange Pekoe,1,https://www.simonlevelt.nl/tippy-orange-pekoe,"Uitzonderlijk mooi blad dat gerold is. Thee met veel tip uit Sri Lanka, het land dat voorheen bekend stond als Ceylon. Vol en krachtig."
Yunnan Golden Tips,1,https://www.simonlevelt.nl/yunnan-golden-tips,"De vele gouden tips geven deze thee zijn naam en zorgen voor een gouden glans. De thee is zoetig en heeft een intens aroma. Herken tonen van honing, caramel en houttonen. De thee is zeer aangenaam, fluwelig haast en heeft totaal geen bitters.  De thee komt uit de provincie Yunnan in zuidwest China. Deze thee staat ook bekend als Dian Hong Gong Fu.  Dian staat voor Yunnan en Hong voor 'rode' thee. Wat wij zwarte thee noemen, wordt in China namelijk rode thee genoemd. Gong Fu staat voor 'kundig'. Je moet als theemeester kundig zijn om deze thee te kunnen maken. De thee wordt in de lente én zomer geplukt."
Oolong Finest - 20 builen,1,https://www.simonlevelt.nl/oolong-finest-20-builen,"Oolong Finest Premium Organic Tea is een prachtige volle, zoete oolong thee. Deze oolong is mooi in balans, mild en soepel met een licht notige, houtige smaak en een hint van laurier. Een doosje bevat 20 theezakjes Premium Organic Oolong Finest."
Yunnan Silver Dragon,1,https://www.simonlevelt.nl/yunnan-silver-dragon,"Groot, mooi regelmatig gerold theeblad. Het theeblad is gekruld en heeft zilverwitte tips en ontleent zijn naam en vorm en kleur. Voor een groene thee is de Yunnan Silver Dragon een krachtige thee met een volle, lichtkruidige smaak en tonen van salie en alfalfa. Al eeuwenlang produceert men in Yunnan groene thee. De Silver Dragon is daarom met recht een klassieker! De cultivar is Yunnan Meng Ke Big Leaves. De thee wordt in de lente geplukt."
Da Hong Pao oolong,1,https://www.simonlevelt.nl/da-hong-pao-oolong,"Da Hong Pao is een Chinese Oolong met een uitgebalanceerde zoete, licht geroosterde smaak, waarbij tonen van zoethout en noten naar voren komen. Da Hong Pao is een typische Rock Tea. De rotsachtige omgeving waarin deze thee groeit, geeft de thee een mineraalachtige smaak. Deze thee kun je meerdere malen opschenken en is geschikt voor de Gong Fu Cha zetmethode."
Earl Grey Original Premium Organic Tea - 90...,1,https://www.simonlevelt.nl/earl-grey-original-premium-organic-tea-90-gram-losse-thee,"Earl Grey is de populairste ‘smaakjesthee’ ter wereld, en niet voor niets. De volle, krachtige smaak van zwarte thee combineert prima met de frisse citrussmaak van bergamot. Premium Organic Earl Grey Original is een traditionele Earl Grey thee. Heerlijk om te drinken als je last hebt van een middagdip, deze thee schudt je weer even helemaal wakker!"
Jangwon Oolong,1,https://www.simonlevelt.nl/jangwon-oolong,"Geurige thee met een volzoete smaak en een sterk notig aroma met tonen van stro en tabak. Prachtige, biologische thee van het Zuidkoreaanse eiland Jeju gelegen tussen de thee grootmachten China & Japan."
Matcha Kirishima Okumidori - 30 gram,1,https://www.simonlevelt.nl/matcha-kirishima-okumidori-30-gram,"Je proeft de kwaliteit in deze matcha, dat ook wel bekend staat als de beste organic matcha van Japan. Geniet van de lange zoete afdronk en de combinatie van umami en zoet in de smaak.   Deze “single origin, single cultivar” thee is van de variëteit Okumidori. De theeplantage ligt in Kirishima, grenzend aan een baai van de Stille Oceaan waarin de actieve Sakurajima vulkaan ligt. De vulkanische, mineraalrijke grond geeft de thee zijn aroma en diepe smaak.  De matcha is met een granieten molen gemalen waarbij de smaak en kleur van de matcha  optimaal bewaard blijft. Deze molen maalt slechts 30g per uur."
Darjeeling Finest Premium Organic Tea - 90 gram...,1,https://www.simonlevelt.nl/darjeeling-finest-premium-organic-tea-90-gram-losse-thee,"Alleen thee die echt uit Darjeeling komt, mag Darjeeling thee heten. En de karakteristieke Darjeeling smaak van muskaatdruif is in de Premium Organic Darjeeling Finest zeker aanwezig. Ben je op zoek naar een subtiele en pure thee van topkwaliteit, dan moet je deze zeker eens proberen. Je zult er geen spijt van krijgen!"
Lemongrass Green Premium Organic Tea - 90g...,1,https://www.simonlevelt.nl/lemongrass-green-premium-organic-tea-90g-losse-thee,"Citroengras wordt ook wel sereh genoemd en is een van dé smaakmakers in de Aziatische keuken. In onze Premium Organic Lemongrass Green hebben we dit kruid gecombineerd met een subtiele groene thee. De smaakcombinatie die zo is ontstaan, is delicaat en fris. Verkwikkend zonder je smaakpapillen te overweldigen en daardoor lekker om de hele dag door te drinken!"
Bukit Sari Imperial Black,1,https://www.simonlevelt.nl/bukit-sari-imperial-black,"De Bukit Sari Imperial Black is een prachtige, fluwelige zwarte thee waarin je een rijk scala aan aroma’s kunt herkennen. Geen thee voor als je haast hebt dus! Integendeel, schenk hem gerust meerdere keren op volgens de Gong Fu Cha methode, en proef hem met je volle aandacht. Bij elke opschenking zal je weer iets nieuws ontdekken. Het friszoete van vijgen, rozijnen en zoethout gecombineerd met een hint van asperge en boterbonen en tot slot het bloemige van rozenblad. Wat proef jij in deze thee? Laat het ons weten in een review!"
Keijzer Parel,1,https://www.simonlevelt.nl/keijzer-parel,"Parel van thee die zich ontvouwt als een zeeanemoon. Silvertip (witpunt-thee) met de hand gerold tot een grote, heel bijzonder gevormde theekogel, die zich als een zeeanemoon ontplooit tijdens het zetten. Deze delicate groene thee heeft een zoet en fruitig karakter van lychee en ramboetan. 5 parels in cadeauverpakking."
Turmeric Carrot - 20 builen,1,https://www.simonlevelt.nl/turmeric-carrot-20-builen,Turmeric Carrot Premium Organic Tea is een rijke kruidenmelange. Zoete aardse smaken van wortel gecombineerd met het kruidige van kurkuma op een basis van brandnetel. Een doosje bevat 20 theezakjes Premium Organic Turmeric Carrot.
Ambootia Regenpluk,1,https://www.simonlevelt.nl/ambootia-regenpluk,"Geurige regenpluk met een ronde en soepele smaak. Deze Monsoon Flush maakt nogmaals duidelijk tot welke topprestatie de Ambootia tuin in staat is. Deze geurige regenpluk heeft een ronde, soepele smaak met een mild karakter en kleurt bruinrood in de kop."
Maté,1,https://www.simonlevelt.nl/mate,Volksdrank uit Argentinie;. Verkwikkend met zacht-bittere smaak. Mate is een groene boom die in de subtropische regenwouden van Zuid-Amerika groeit. Zowel de bladeren als de schors worden door de indianen daar al eeuwenlang gebruikt voor het maken van deze verkwikkende kruidenthee met cafeïne.
